,Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M
77,0.26503508,0.1006032,0.36704985,0.23158867,0.08929732,0.85714286,0.22222222,0.6,0.37245618,0.47062257,0.45680074,0.46087142,0.38317898,0.46913862,0.35571477,0.41014153,0.32911131,0.35562869,0.22856711,0.65489146,0.23929126,0.64657973,0.58911117,0.09293543,0.14542374,0.71112294,0.54161796,0.31692404,-1,1,-1,-1
78,0.15836226,0.08431933,0.23194315,0.12687152,0.08486907,0.85714286,0.22222222,0.8,0.40658219,0.50755643,0.47806239,0.47894476,0.41823845,0.5029332,0.37280556,0.42290152,0.35109494,0.37282967,0.21323316,0.68089315,0.21967065,0.67556449,0.59137874,0.10610538,0.14773894,0.71324334,0.54297995,0.30830467,-1,1,-1,-1
79,0.16964024,0.12328361,0.26399315,0.10261416,0.07068002,0.78571429,0.33333333,1.0,0.44728259,0.55755961,0.54543052,0.54110232,0.45860117,0.54187892,0.43327163,0.49805808,0.37666421,0.40749327,0.2117503,0.68652642,0.21565642,0.68185945,0.58911811,0.12594579,0.13966756,0.70160937,0.56484196,0.31053323,-1,1,-1,-1
80,0.22249222,0.16748732,0.34146551,0.15119477,0.06854187,0.71428571,0.33333333,1.0,0.47943755,0.56167608,0.57021047,0.56228701,0.4911753,0.54147427,0.45385175,0.52298852,0.39126511,0.42076518,0.20547268,0.69225544,0.19455147,0.69311175,0.57878846,0.14677731,0.15078134,0.68548654,0.56526783,0.31452759,-1,1,-1,-1
81,0.26602034,0.15034452,0.39660326,0.21456601,0.04124968,0.71428571,0.33333333,1.0,0.5174139,0.60614876,0.61311138,0.60221015,0.52545671,0.57584165,0.49641221,0.54798414,0.42080887,0.44854034,0.20269519,0.70055699,0.19667877,0.69601647,0.576285,0.16938626,0.1417239,0.67806196,0.5828244,0.30437899,-1,1,-1,-1
82,0.25469809,0.20109105,0.39008176,0.19785201,0.02504337,0.71428571,0.44444444,0.8,0.51403392,0.60167169,0.58683975,0.5777188,0.51717159,0.57199378,0.47987266,0.5496879,0.42203693,0.45552464,0.20085514,0.70480868,0.1919257,0.69830273,0.56912045,0.19654396,0.15654693,0.67126751,0.56615503,0.30087551,-1,1,-1,-1
83,0.33410356,0.26257045,0.52975782,0.20113499,0.01864063,0.78571429,0.44444444,0.6,0.54203808,0.63954676,0.61309785,0.60248374,0.53790801,0.60301461,0.51060822,0.60195592,0.42618518,0.45319429,0.20722044,0.70165182,0.20030011,0.68753491,0.56205133,0.22632502,0.14895787,0.65839665,0.59790792,0.31105996,-1,1,-1,-1
84,0.36806395,0.3069021,0.55603468,0.24674429,0.02033114,0.78571429,0.44444444,0.6,0.49650013,0.60963671,0.55898903,0.55123472,0.49193803,0.56941396,0.45539979,0.5786116,0.43031967,0.45951376,0.18905804,0.64166527,0.18217271,0.62643552,0.50567138,0.24287852,0.15640466,0.65407908,0.5917657,0.30946369,-1,1,-1,-1
85,0.37954653,0.2853357,0.57294305,0.2605876,0.01482325,0.71428571,0.44444444,0.6,0.46952109,0.60462974,0.53210514,0.52598053,0.46456663,0.55890988,0.43055371,0.59183714,0.4227985,0.47852503,0.18136772,0.60039291,0.18039007,0.57733647,0.46915181,0.25832203,0.16056173,0.64535787,0.59486417,0.31210373,-1,1,-1,-1
86,0.32564849,0.29410716,0.49301687,0.21099979,0.02149491,0.71428571,0.44444444,0.6,0.41055818,0.54370184,0.46236385,0.45892797,0.40600877,0.50292234,0.36555272,0.51167759,0.40169804,0.46517456,0.1470334,0.54313687,0.15142532,0.50513861,0.40468734,0.26446425,0.17062519,0.65008635,0.56916959,0.304296,-1,1,-1,-1
87,0.28718339,0.22813037,0.45334722,0.13713931,0.01441857,0.71428571,0.33333333,0.6,0.35741656,0.51578408,0.42664831,0.42343301,0.35251729,0.46900904,0.33390542,0.46425814,0.38549728,0.468608,0.1378401,0.49347766,0.15288658,0.45341762,0.36742955,0.27299012,0.17151506,0.65068214,0.55620785,0.30088789,-1,1,-1,-1
88,0.31675299,0.12884215,0.43782933,0.18657319,0.05532369,0.64285714,0.22222222,0.6,0.33820075,0.4865532,0.39825083,0.39262761,0.32236831,0.43696045,0.31364626,0.43545579,0.40419517,0.48149225,0.12662697,0.46261244,0.13634336,0.41691098,0.33201209,0.28242935,0.1976138,0.65237589,0.52769607,0.29302743,-1,1,-1,-1
89,0.32005451,0.12255068,0.44526356,0.16801402,0.08664364,0.64285714,0.11111111,0.4,0.33752577,0.47222647,0.4029299,0.39402027,0.31807741,0.42166866,0.31969791,0.42479136,0.42893947,0.50710048,0.11870594,0.43301172,0.13111193,0.38437686,0.30613455,0.28590659,0.215846,0.65629337,0.51696502,0.29785784,-1,1,-1,-1
90,0.35745598,0.15589908,0.53250652,0.16216027,0.09823653,0.57142857,0.11111111,0.2,0.33215829,0.47378574,0.41300352,0.40078394,0.31154367,0.41040883,0.32773539,0.42668574,0.44780051,0.52437543,0.1283258,0.40274712,0.139362,0.3509429,0.28730236,0.29719371,0.22882311,0.6746377,0.50772625,0.32147747,-1,1,-1,-1
91,0.32463156,0.18204437,0.47544439,0.15852461,0.10527251,0.57142857,0.11111111,0.2,0.34602515,0.49492339,0.46069173,0.44809271,0.33547004,0.42530925,0.36895098,0.44915511,0.44978156,0.51667851,0.13398174,0.42938792,0.14225822,0.37992096,0.30209668,0.31257908,0.24354859,0.68696677,0.4992624,0.33670557,-1,1,-1,-1
92,0.37454888,0.23688152,0.60025007,0.14845968,0.10092608,0.64285714,0.11111111,0.4,0.34629458,0.50917873,0.47553532,0.45475383,0.33528603,0.42821183,0.37136686,0.45334787,0.4870951,0.53801626,0.14227596,0.44355048,0.14603256,0.39135316,0.31008319,0.3271693,0.25069203,0.7002262,0.51355968,0.36363819,-1,1,-1,-1
93,0.44296439,0.25268064,0.196098,0.15397469,0.12069524,0.71428571,0.11111111,0.4,0.34948292,0.51697154,0.47761722,0.45323989,0.34797959,0.43727788,0.36182781,0.45952711,0.50763897,0.56229108,0.14539414,0.4609164,0.13757871,0.41084848,0.3185765,0.3319589,0.27472847,0.7070096,0.50965953,0.38771247,-1,1,-1,-1
94,0.46396817,0.22302182,0.196098,0.11786739,0.08237033,0.71428571,0.22222222,0.6,0.36882619,0.52587155,0.48794433,0.46176728,0.36831552,0.45056946,0.3695809,0.46424,0.52837917,0.58424541,0.13255461,0.48697503,0.11741114,0.43007802,0.32135594,0.33223772,0.29543032,0.719282,0.51141999,0.4066316,-1,1,-1,-1
95,0.4433429,0.20961513,0.196098,0.13671554,0.05417559,0.71428571,0.22222222,0.8,0.37838413,0.55790278,0.51421398,0.48015041,0.38538841,0.47824723,0.37844143,0.48057109,0.54099095,0.59639896,0.1305861,0.47739358,0.12056831,0.42036862,0.31772838,0.3307806,0.28411707,0.73694444,0.53655649,0.4371215,-1,1,-1,-1
96,0.44329085,0.20846967,0.196098,0.20161317,0.03893273,0.71428571,0.22222222,0.6,0.39025464,0.58834995,0.54856769,0.50601049,0.40093332,0.50329622,0.39657517,0.49452264,0.55680981,0.61081136,0.13560566,0.47757196,0.12567211,0.4208396,0.32207746,0.33229423,0.27676766,0.75447852,0.54885229,0.46135056,-1,1,-1,-1
97,0.49960605,0.15739979,0.196098,0.20353106,0.05023665,0.78571429,0.22222222,0.6,0.40441415,0.60344704,0.56790468,0.52474124,0.42665942,0.51752209,0.41343614,0.50111663,0.57285976,0.63114836,0.12525743,0.48902904,0.11704754,0.43300953,0.32749484,0.32191931,0.27778207,0.75426973,0.54719912,0.45890171,-1,1,-1,-1
98,0.165859,0.19896027,0.196098,0.2138199,0.10576453,0.78571429,0.22222222,0.8,0.42609882,0.5835589,0.57643089,0.53028843,0.43884693,0.50955812,0.42101769,0.49589141,0.57998271,0.63333269,0.12370996,0.46508629,0.10339337,0.41597268,0.31385803,0.3105626,0.27816893,0.75294086,0.54910653,0.46730006,-1,1,-1,-1
99,0.165859,0.15358886,0.196098,0.21796737,0.08675865,0.78571429,0.22222222,0.6,0.43201001,0.58601595,0.58160652,0.53809947,0.44166236,0.51837735,0.43744463,0.49937061,0.56816051,0.61213875,0.10281923,0.45825878,0.08945944,0.40041507,0.2960305,0.30535772,0.28503833,0.73485912,0.53290577,0.44330877,-1,1,-1,-1
100,0.165859,0.12765351,0.196098,0.31905214,0.12428805,0.78571429,0.11111111,0.4,0.42725703,0.57560364,0.57767806,0.53798533,0.4316578,0.51695354,0.44443105,0.49596782,0.55551142,0.58189182,0.10544779,0.45298545,0.09383462,0.38925321,0.28897246,0.31390939,0.26991692,0.74302579,0.51921344,0.42468919,-1,1,-1,-1
101,0.165859,0.15702373,0.196098,0.35341215,0.15623858,0.78571429,0.22222222,0.6,0.43317528,0.57790552,0.59120538,0.55302794,0.43525106,0.52451626,0.46090985,0.50230714,0.55137527,0.5570067,0.13352778,0.44819734,0.13027207,0.37809168,0.30563767,0.31660829,0.2555017,0.75378322,0.51513595,0.42832532,-1,1,-1,-1
102,0.53861471,0.1673379,0.196098,0.24637657,0.18068421,0.78571429,0.22222222,0.6,0.44075197,0.56464472,0.59690525,0.56490562,0.44668989,0.52375669,0.47638321,0.49764989,0.54385423,0.55291252,0.15350555,0.4614055,0.1570371,0.38613351,0.32681965,0.32070844,0.26152839,0.74086559,0.49728842,0.41469591,-1,1,-1,-1
103,0.54781173,0.16173983,0.196098,0.34612824,0.16644505,0.78571429,0.11111111,0.4,0.47005467,0.57942337,0.60830623,0.57926508,0.47224442,0.54844507,0.49810207,0.51918569,0.54780683,0.5625308,0.17388531,0.48618736,0.1845045,0.4028048,0.35319541,0.32761225,0.26282322,0.73335258,0.49435739,0.41742748,-1,1,-1,-1
104,0.45967991,0.17597467,0.5664225,0.36317196,0.12641096,0.71428571,0.11111111,0.4,0.44665175,0.55325663,0.58298875,0.5559783,0.4590893,0.53336032,0.46220455,0.5136026,0.54067888,0.57060646,0.18374664,0.48268991,0.20084287,0.39376807,0.35949884,0.32559876,0.26308456,0.73253396,0.47113978,0.39596958,-1,1,-1,-1
105,0.35699027,0.17997791,0.3642469,0.40233942,0.14939443,0.64285714,0.11111111,0.4,0.40349911,0.52170534,0.53134311,0.50942705,0.42907021,0.51177841,0.41043553,0.46475335,0.50421643,0.5450404,0.18221296,0.47846679,0.2010858,0.38355994,0.35494191,0.32440681,0.2583859,0.73453198,0.46150715,0.39092187,-1,1,-1,-1
106,0.26513238,0.12047159,0.22628905,0.32421692,0.13509511,0.57142857,0.11111111,0.2,0.44361949,0.55046315,0.57827096,0.55600865,0.47694561,0.53783878,0.45039023,0.49037245,0.50798827,0.54432575,0.22430855,0.50150854,0.24171301,0.39674096,0.39134905,0.33141949,0.24492627,0.74962377,0.45302572,0.39102155,-1,1,-1,-1
107,0.28417318,0.13346633,0.26070352,0.34523012,0.13579353,0.57142857,0.11111111,0.2,0.44973516,0.56356552,0.5935633,0.567758,0.49025737,0.53483009,0.4563876,0.4999449,0.51740542,0.54481395,0.23618763,0.49597307,0.26290485,0.39354182,0.40143363,0.32856021,0.23059762,0.75028143,0.45139293,0.382143,-1,1,-1,-1
108,0.38987151,0.13024926,0.3633112,0.49544831,0.11398975,0.57142857,0.22222222,0.2,0.42610998,0.55436952,0.56098981,0.53623654,0.48128047,0.52414308,0.41309865,0.49726949,0.49938819,0.51490273,0.22184231,0.48059711,0.23366402,0.38016102,0.3785503,0.32361548,0.22564573,0.74335553,0.44445081,0.36931023,-1,1,-1,-1
109,0.3418189,0.18916774,0.35955243,0.37905017,0.12693479,0.5,0.33333333,0.2,0.42983078,0.5894804,0.54798829,0.52599703,0.48682385,0.55287348,0.40303598,0.51396845,0.47648658,0.49505516,0.22103823,0.48291627,0.22633068,0.37710409,0.3776655,0.31722324,0.22070698,0.74734146,0.44256855,0.35311465,-1,1,-1,-1
110,0.4497162,0.28873435,0.42427602,0.52567152,0.14729909,0.57142857,0.55555556,0.4,0.39759245,0.58571927,0.52863888,0.51075585,0.46217241,0.54071123,0.38538168,0.50630551,0.44695475,0.46285809,0.20914213,0.46982474,0.20973319,0.36592566,0.36326386,0.31115713,0.20727417,0.75268638,0.44036905,0.3283913,-1,1,-1,-1
111,0.42756999,0.42586852,0.41454083,0.487371,0.12623312,0.64285714,0.55555556,0.8,0.42457187,0.64626525,0.5734057,0.55455325,0.4826294,0.59088049,0.43193735,0.52871567,0.42056,0.42651315,0.2087271,0.48716392,0.20877915,0.38995471,0.3748047,0.31336909,0.19341026,0.74755775,0.46209787,0.32767248,-1,1,-1,-1
112,0.46601459,0.43783255,0.46375738,0.5324942,0.11613076,0.71428571,0.55555556,0.6,0.40498418,0.62424154,0.55324227,0.53565515,0.46252769,0.56810885,0.41493251,0.52756272,0.39947183,0.40757262,0.20661279,0.48293843,0.2055808,0.38880216,0.3764515,0.30136346,0.16978592,0.76732605,0.45155735,0.29846875,-1,1,-1,-1
113,0.43969672,0.40414638,0.46685042,0.48796892,0.10478541,0.78571429,0.44444444,0.6,0.39540411,0.63032036,0.55676412,0.54010275,0.45364761,0.56284848,0.41380248,0.54087081,0.38177215,0.38997274,0.20450802,0.46640004,0.19926564,0.39472189,0.37729584,0.28789985,0.15099811,0.77841775,0.46826925,0.29281437,-1,1,-1,-1
114,0.39850662,0.36604891,0.43391993,0.43313622,0.10285637,0.71428571,0.44444444,0.8,0.3923097,0.60615623,0.53893987,0.52654636,0.44948001,0.5518916,0.39748138,0.5413659,0.33520037,0.33650384,0.19815189,0.46230283,0.17507554,0.40900236,0.3753418,0.27448185,0.14986048,0.76975957,0.47332145,0.27871078,-1,1,-1,-1
115,0.44768938,0.24515835,0.42690569,0.54306464,0.15967107,0.78571429,0.44444444,0.6,0.42363506,0.62533363,0.56931424,0.55607033,0.46953102,0.56227903,0.43463958,0.55233075,0.33589117,0.34574845,0.21095313,0.46660524,0.18500161,0.42316253,0.39151671,0.26829042,0.15222159,0.77507639,0.47517088,0.26999433,-1,1,-1,-1
116,0.41857583,0.14783821,0.40095019,0.50579484,0.16785804,0.85714286,0.33333333,0.2,0.43999264,0.61152418,0.60683509,0.58948489,0.47958405,0.54034955,0.46421313,0.56657779,0.32976042,0.33378686,0.22404063,0.46769332,0.20107345,0.43527187,0.40701917,0.26600449,0.15179207,0.78736356,0.48808698,0.29226714,-1,1,-1,-1
117,0.4408652,0.19798915,0.43465298,0.50360737,0.19515471,0.85714286,0.44444444,0.2,0.4732614,0.60601733,0.63143102,0.61278283,0.50556557,0.53605496,0.48685832,0.58330961,0.31454867,0.31187515,0.23685938,0.46446169,0.19830539,0.44830841,0.41460641,0.2591686,0.14990511,0.78385343,0.4976888,0.29283222,-1,1,-1,-1
118,0.42451223,0.18397083,0.36688358,0.49578295,0.20308872,0.78571429,0.55555556,0.2,0.42304945,0.54288269,0.57994189,0.56530125,0.45549099,0.48093054,0.43800768,0.54701708,0.2824858,0.28032233,0.24416347,0.44746721,0.18811742,0.44385054,0.40850281,0.25513394,0.1483646,0.79745474,0.49049032,0.29537287,-1,1,-1,-1
119,0.40872728,0.16380253,0.34725556,0.48259389,0.18781067,0.78571429,0.66666667,0.0,0.47460683,0.59543569,0.63275436,0.61706415,0.49581057,0.52394107,0.50034832,0.56595424,0.29438945,0.302672,0.25073019,0.45623117,0.19574849,0.452318,0.41859183,0.25504858,0.15078835,0.77356803,0.5052009,0.30081809,-1,1,-1,-1
120,0.38322774,0.19724424,0.28986025,0.47456251,0.19369432,0.71428571,0.66666667,0.0,0.43891146,0.5566807,0.58729514,0.57312369,0.45959244,0.49803365,0.45968314,0.51613896,0.2883735,0.30634445,0.2347544,0.42194938,0.18700078,0.40567235,0.38908497,0.24330927,0.17223132,0.74396163,0.48516808,0.27666902,-1,1,-1,-1
121,0.35278753,0.15032981,0.22888361,0.44650463,0.18117698,0.71428571,0.55555556,0.2,0.43250485,0.55151351,0.59202692,0.57795563,0.45387777,0.49056753,0.46578941,0.49465123,0.2968245,0.33955702,0.24562306,0.4187569,0.20776555,0.38792433,0.39410503,0.24353056,0.17276634,0.75137082,0.49671808,0.29404899,-1,1,-1,-1
122,0.35336614,0.13090043,0.1812653,0.45858068,0.20252251,0.64285714,0.44444444,0.2,0.47208874,0.59955023,0.64393169,0.6268398,0.49774219,0.52983369,0.51462839,0.537929,0.31821722,0.37812472,0.25965812,0.42705842,0.23463515,0.37456037,0.40171654,0.2561878,0.18390242,0.72941787,0.52231737,0.30112664,-1,1,-1,-1
123,0.32051257,0.24916373,0.12232378,0.46380015,0.18239492,0.71428571,0.44444444,0.4,0.48903006,0.63104334,0.67199182,0.65274972,0.51793955,0.56188805,0.54333799,0.53922859,0.3354051,0.4083617,0.24604096,0.42920168,0.23577954,0.37006057,0.39916259,0.25219192,0.18529998,0.70358154,0.5297963,0.28523861,-1,1,-1,-1
124,0.29207127,0.23985193,0.13339933,0.42362575,0.16488846,0.64285714,0.44444444,0.4,0.41564773,0.55686066,0.61084931,0.59325973,0.45094149,0.49708911,0.48190914,0.47759839,0.31278974,0.40939312,0.22281992,0.41621912,0.21976363,0.3465725,0.37500839,0.25294947,0.21978975,0.70224779,0.51187011,0.30563766,-1,1,-1,-1
125,0.28492885,0.20873617,0.12199252,0.41810554,0.15753979,0.71428571,0.44444444,0.4,0.43588601,0.5736424,0.60236144,0.58035933,0.46889396,0.50095199,0.47312629,0.47367806,0.34463986,0.43808765,0.20182107,0.42819659,0.21386201,0.33746956,0.36612212,0.2530273,0.22721501,0.69747612,0.51513747,0.30041832,-1,1,-1,-1
126,0.23376903,0.21222303,0.08291391,0.3474247,0.1652919,0.64285714,0.44444444,0.2,0.39746728,0.52808385,0.56058151,0.53939447,0.44622792,0.46010134,0.41771887,0.45629282,0.32648187,0.4040691,0.19941972,0.42836381,0.2053981,0.33703638,0.36181777,0.25290494,0.22519865,0.70626265,0.523879,0.31598916,-1,1,-1,-1
127,0.2869168,0.22991541,0.17466401,0.40482763,0.16230039,0.64285714,0.44444444,0.4,0.3978142,0.52370246,0.55139831,0.53105013,0.45109494,0.46163795,0.40695066,0.47598871,0.33808592,0.41320317,0.19378233,0.44410892,0.19451877,0.3541399,0.36477085,0.25712565,0.2114604,0.70618258,0.54066051,0.33316022,-1,1,-1,-1
128,0.24216493,0.11430036,0.17628489,0.33577679,0.15524229,0.71428571,0.55555556,0.4,0.42525159,0.55237856,0.58543782,0.56429059,0.4839867,0.49111829,0.43226474,0.50605829,0.3535525,0.42051159,0.17043814,0.44403548,0.15921929,0.3560722,0.34318585,0.25910115,0.21163136,0.70088617,0.54472354,0.33916097,-1,1,-1,-1
129,0.24265466,0.1856394,0.16694096,0.34280206,0.14484718,0.71428571,0.55555556,0.4,0.39831783,0.52531114,0.57241622,0.55563062,0.46824785,0.46987475,0.40787505,0.48781897,0.31442244,0.38205139,0.15253576,0.45878959,0.1359292,0.38543848,0.34542337,0.25023507,0.19568606,0.71781932,0.51179915,0.3417455,-1,1,-1,-1
130,0.27668572,0.22815307,0.26357636,0.30873322,0.14036821,0.71428571,0.55555556,0.4,0.37055145,0.5000626,0.55901455,0.54844366,0.45824961,0.45383663,0.38102779,0.48060707,0.26266469,0.33378465,0.15040453,0.46522486,0.11358948,0.39406972,0.33827024,0.25480642,0.16863231,0.73324385,0.50549654,0.34327513,-1,1,-1,-1
131,0.165859,0.119599,0.45212973,0.150815,0.26378085,0.78571429,0.44444444,0.6,0.4106698,0.56309051,0.62052629,0.61220926,0.50710447,0.5127452,0.43781147,0.5096513,0.27052622,0.33359258,0.15665787,0.46515959,0.12461902,0.38178911,0.33901095,0.2569746,0.12294492,0.73554891,0.51179509,0.32320776,-1,1,-1,-1
132,0.165859,0.119599,0.58735195,0.150815,0.35554465,0.78571429,0.33333333,0.4,0.43632605,0.60873711,0.68522341,0.67885488,0.53274356,0.55764564,0.50028997,0.55041003,0.25606919,0.32157093,0.17092048,0.47788159,0.13328866,0.3993538,0.35294305,0.26413096,0.10378162,0.73304529,0.50922865,0.33550318,-1,1,-1,-1
133,0.165859,0.119599,0.49675616,0.150815,0.30614002,0.78571429,0.44444444,0.4,0.45418504,0.62268095,0.71177735,0.7086961,0.55039127,0.57619776,0.53080174,0.56277219,0.24330023,0.33139353,0.1692919,0.48196601,0.13012113,0.41210679,0.35487477,0.26944221,0.09144192,0.72998171,0.49623385,0.32296044,-1,1,-1,-1
134,0.53502682,0.119599,0.52893956,0.150815,0.26339836,0.85714286,0.44444444,0.4,0.4545929,0.62978712,0.71294554,0.71336452,0.54865141,0.58267029,0.53822139,0.56352591,0.20648072,0.3042625,0.18015299,0.486064,0.12391876,0.42416097,0.35565209,0.28384839,0.09144192,0.75388152,0.46956945,0.32325944,-1,1,-1,-1
135,0.165859,0.119599,0.6470629,0.150815,0.28859531,0.85714286,0.33333333,0.6,0.45258885,0.65265185,0.71488259,0.71756592,0.53644978,0.60486289,0.55375299,0.58103976,0.17582309,0.28876005,0.21157785,0.49227559,0.16592754,0.42800097,0.38408878,0.28786926,0.09939955,0.7484797,0.44254593,0.30645709,-1,1,-1,-1
136,0.165859,0.31297569,0.196098,0.150815,0.29096191,0.85714286,0.33333333,0.6,0.46926165,0.66037645,0.71930507,0.72367184,0.5360762,0.62113265,0.58045112,0.59071694,0.18129955,0.29914316,0.22885944,0.47440975,0.18206268,0.41746247,0.38983039,0.28448007,0.1135244,0.73346679,0.44817404,0.28306978,-1,1,-1,-1
137,0.50988827,0.25725057,0.61215441,0.21126635,0.093186,0.85714286,0.44444444,0.6,0.47308762,0.64413009,0.69017552,0.69052104,0.50993585,0.60414873,0.57217037,0.57506144,0.22851026,0.33794158,0.22440441,0.44981926,0.18576178,0.39598645,0.37898129,0.27741794,0.1398278,0.71123621,0.44575338,0.25867986,-1,1,-1,-1
138,0.52409885,0.19236546,0.61813467,0.216006,0.093186,0.85714286,0.44444444,0.6,0.49262635,0.65378656,0.6789418,0.67693969,0.51303849,0.59823349,0.56957376,0.59186174,0.25436547,0.34609305,0.21902301,0.45841897,0.18482298,0.40628563,0.38357627,0.27675474,0.18375541,0.6818354,0.45106423,0.24953186,-1,1,-1,-1
139,0.165859,0.24103835,0.65517816,0.30667835,0.093186,0.85714286,0.33333333,0.6,0.50936731,0.64056097,0.66031996,0.65969136,0.52127487,0.58804405,0.56506933,0.60028782,0.2626675,0.3495452,0.21621322,0.44633744,0.17613072,0.39974592,0.37799392,0.26763307,0.21007714,0.66669358,0.46460696,0.24871391,-1,1,-1,-1
140,0.165859,0.41280047,0.59132006,0.31884326,0.093186,0.85714286,0.33333333,0.6,0.53426623,0.67671196,0.68106466,0.67809445,0.53927516,0.61955157,0.59060121,0.63584894,0.30557638,0.37950942,0.22662729,0.46074149,0.18791311,0.40653588,0.39170513,0.27010001,0.25253411,0.66837893,0.46708489,0.26732535,-1,1,-1,-1
141,0.165859,0.4343713,0.47139138,0.31005429,0.093186,0.85714286,0.44444444,0.4,0.5737221,0.70743305,0.71823225,0.7125623,0.57342686,0.64229922,0.62883672,0.66527047,0.33981083,0.40180608,0.22946849,0.48123828,0.1984663,0.42588281,0.40991397,0.26793728,0.28577365,0.65602111,0.47847752,0.28581788,-1,1,-1,-1
142,0.165859,0.34256135,0.360551,0.30690746,0.093186,0.85714286,0.33333333,0.6,0.55456758,0.65588419,0.68677098,0.68136996,0.55831913,0.60104117,0.59387376,0.63119999,0.37225671,0.41370149,0.19675541,0.46337642,0.1606178,0.40431775,0.37318948,0.26548563,0.29500063,0.65113881,0.48786601,0.28496231,-1,1,-1,-1
143,0.42337753,0.30848666,0.2414575,0.30415788,0.093186,0.92857143,0.22222222,0.4,0.50978083,0.61229151,0.6342116,0.629672,0.51524078,0.55737329,0.53920034,0.59042083,0.38313239,0.40863813,0.18344925,0.46823038,0.14921345,0.40950184,0.36675827,0.26741325,0.29686896,0.65774339,0.48238054,0.28891901,-1,1,-1,-1
